"0	1	2	3	4	5	6	7	8	9	10	11	12	13	14"
"1.0	43116.85	46711.31	42464.96	95360542812.0	1859062753.9225	2014044546.5735	1830955310.576	4111646220343582.0	2181946481.9160995	1983593910.6976	4454415877059603.5	1803272827.8016	4049481636089867.5	9.093633125399285e+21"
"1.0	46653.27	51054.82	46275.97	108000000000.0	2176527601.6928997	2381874302.2613997	2158925322.9219	5038553160000000.0	2606594645.2324	2362611318.6754003	5513920560000000.0	2141465399.4409	4997804760000000.0	1.1664e+22"
"1.0	49959.51	53271.73	46712.9	112000000000.0	2495952639.4401	2661429527.6523004	2333753594.6790004	5595465120000000.0	2837877217.1929	2488476996.3170004	5966433760000000.0	2182095026.4100003	5231844800000000.0	1.2544e+22"
"1.0	51757.64	52579.0	49463.22	78652324066.0	2678853298.3696	2721364953.56	2560099534.0008	4070858674171364.0	2764551241.0	2600726644.38	4135460547066214.0	2446610132.7684	3890397208787852.5	6.186188080983083e+21"
"1.0	51078.98	52558.5	45680.5	102000000000.0	2609062197.8404	2684634570.3300004	2333313345.8900003	5210055960000000.0	2762395922.25	2400898559.25	5360967000000000.0	2086708080.25	4659411000000000.0	1.0404e+22"
"1.0	48805.13	48805.13	39024.97	158000000000.0	2381940714.3169	2381940714.3169	1904618734.0960999	7711210540000000.0	2381940714.3169	1904618734.0960999	7711210540000000.0	1522948283.5009	6165945260000000.0	2.4964e+22"
"1.0	45368.35	46613.72	41735.21	95019563596.0	2058287181.7224998	2114787563.762	1893457614.6035	4310880818070586.5	2172838892.2384	1945433393.0812001	4429215331986137.0	1741827753.7440999	3965661440787415.0	9.028717465974288e+21"
"1.0	43098.28	47769.21	41439.48	88076935594.0	1857461738.9584	2058770787.9587998	1785970312.0944002	3795964431772178.0	2281897424.0241	1979531222.4108002	4207365632546260.5	1717230502.6704004	3649862411008851.5	7.757546583629624e+21"
"1.0	47394.41	50571.69	46788.23	80460231874.0	2246230099.2481003	2396815410.2529	2217500555.7943	3813365218131424.5	2557495829.4561005	2366159863.2087	4069009903660047.0	2189138466.5329003	3764591834774043.5	6.473848913217845e+21"
"1.0	49524.62	50045.82	44171.78	86308842375.0	2452687986.1444	2478500218.0884	2187590619.2236	4274412621261772.5	2504584099.4724	2210612950.9596	4319396789907622.5	1951146148.3683999	3812415197443177.5	7.449216272112596e+21"
"1.0	46900.8	48228.95	45387.49	73502044976.0	2199685040.6400003	2261976338.16	2128709590.992	3447304711010381.0	2326031618.1024995	2188990985.8355	3544926452045255.0	2060024248.5001	3336073331327750.0	5.402550615653927e+21"
"1.0	46062.69	46767.02	43282.69	66871649765.0	2121771410.0361001	2154214744.4838	1993717131.8361	3080288072913768.0	2187154159.6804	2024202428.8838	3127387781992750.0	1873391253.6361003	2894384886567068.0	4.4718175422928247e+21"
"1.0	45712.23	47679.49	44586.64	63124697454.0	2089607971.5729003	2179535813.1627	2038154742.6072001	2885570688697662.5	2273333766.6601	2125868256.0135999	3009753381011018.5	1987968466.4896	2814518160490414.5	3.984727428659034e+21"
"1.0	46716.83	48073.71	45888.95	72827553846.0	2182462205.2489	2245851337.5393	2143786276.0284998	3402272452339428.5	2311081593.1640997	2206052074.5045	3501090703601988.5	2105795732.1024997	3341979977061401.5	5.30385259919203e+21"
"1.0	45863.89	46274.69	42417.21	84403577912.0	2103496405.9321	2122337291.9441001	1945418253.5469	3871076412962397.5	2141346934.5961003	1962843243.4149	3905749402768647.5	1799219704.1841	3580164289044665.5	7.123963964347055e+21"
"1.0	44894.38	44877.08	38235.89	95682504823.0	2015505355.5843997	2014728682.8104	1716576575.2982	4295606730875594.5	2013952309.3264	1715915094.4012	4293951423542157.0	1461983284.0921	3658505729336697.5	9.155141729203418e+21"
"1.0	38981.86	43016.28	36645.45	98313810634.0	1519585409.0596	1676854604.6808	1428507801.537	3832455202201099.5	1850400345.0384	1576350937.9259999	4229094406099121.5	1342889005.7024999	3602753831897715.0	9.665605361378011e+21"
"1.0	42003.24	42481.04	40102.6	61573714469.0	1764272170.4975998	1784341318.5695999	1684439132.4239998	2586295506532879.5	1804638759.4816	1703600154.704	2615715427306168.0	1608218526.76	2469266041864519.5	3.7913223135099397e+21"
"1.0	40829.98	41950.08	39630.7	61908127615.0	1667087266.8004003	1712820927.3984003	1618120688.386	2527707612357898.0	1759809212.0064	1662511035.4559999	2597050906099459.5	1570592382.4899998	2453462433071780.5	3.8326162647951254e+21"
"1.0	41089.55	44272.92	40894.73	76298845055.0	1688351119.2025003	1819154359.986	1680346053.0715003	3135085208829675.5	1960091445.3263998	1810529109.7116	3377972663212410.5	1672378941.7729003	3120220667836060.5	5.821513756726898e+21"
"1.0	41219.47	41623.23	39430.96	76482809027.0	1699044707.0809002	1715687480.2881002	1625323272.7912	3152580852204156.0	1732493275.6329002	1641243917.2008002	3183461551176897.5	1554800606.5216	3015790583431276.0	5.849620076660552e+21"
"1.0	41333.85	41333.85	37628.26	80213709506.0	1708487155.8225	1708487155.8225	1555320854.601	3315541436664578.0	1708487155.8225	1555320854.601	3315541436664578.0	1415885950.6276002	3018302316856239.5	6.434239192712955e+21"
"1.0	39020.7	40929.14	38501.85	101000000000.0	1522615028.4899998	1597083693.198	1502369138.2949998	3941090699999999.5	1675194501.1396	1575847608.909	4133843140000000.0	1482392453.4225	3888686850000000.0	1.0201e+22"
"1.0	44033.33	49034.35	41269.44	151000000000.0	1938934150.8889	2159145714.8855	1817230870.4352002	6649032830000000.0	2404367479.9224997	2023620165.264	7404186850000000.0	1703166677.9136002	6231685440000000.0	2.2801e+22"
"1.0	43818.2	44506.57	42086.03	83248000113.0	1920034651.2399998	1950197785.574	1844134079.7459998	3647777518551456.5	1980834773.1649	1873104840.2171	3705082944389242.5	1771233921.1608999	3503577830195721.5	6.930229522814048e+21"
"1.0	43796.47	43818.77	41242.9	67532936483.0	1918130784.4609	1919107445.7419	1806293432.5630002	2957704226689615.0	1920084604.3128998	1807213149.233	2959210211173185.5	1700976800.41	2785254146074721.0	4.5606975100169125e+21"
"1.0	42391.13	44329.98	41421.05	78896444828.0	1797007902.6768997	1879197945.0774	1755885115.2865	3344509449241575.5	1965147126.8004003	1836194318.0790002	3497477821296343.5	1715703383.1025002	3267973586042829.5	6.224649006497648e+21"
"1.0	43088.48	45982.51	43037.96	80674213180.0	1856617108.7104003	1981316462.4848003	1854440278.7008002	3476129221122166.5	2114391225.9001002	1978993426.0796	3709602814291482.0	1852266000.9615998	3472053559872312.5	6.508328672212086e+21"
"1.0	45409.29	47901.07	45314.42	78201777016.0	2062003618.3041	2175153578.9403	2057695638.9617999	3551087171034878.5	2294512507.1449	2170609204.4294	3745948794967807.0	2053396659.9364	3543668168449370.5	6.115517928460186e+21"
"1.0	47911.92	49334.31	46619.61	88287928121.0	2295552078.0864	2363701513.9751997	2233635024.7511997	4230044149099102.0	2433874143.1761	2299946291.8191	4355624015179131.5	2173388036.5521	4115948776709053.0	7.794758251898863e+21"
"1.0	47366.37	48924.76	46981.03	74789005140.0	2243573006.9769	2317388284.3212004	2225320849.9611	3542483689393142.0	2393632141.0576	2298535617.3028	3659034127113266.5	2207217179.8609	3513664494152494.0	5.593395289830946e+21"
"1.0	48676.21	52132.65	48676.21	91033773381.0	2369373419.9641	2537619819.2565002	2369373419.9641	4431179070185966.0	2717813196.0225	2537619819.2565002	4745831845850990.0	2369373419.9641	4431179070185966.0	8.287147895983264e+21"
"1.0	50095.21	50536.27	47761.26	83581307123.0	2509530064.9441	2531625058.2667	2392610349.5646	4187023132401181.0	2553914585.5129	2413675930.9002	4223887503720851.0	2281137956.7876	3991948540641455.0	6.98583490038925e+21"
"1.0	49621.07	58859.65	48601.0	129000000000.0	2462250587.9449	2920678812.8255	2411633623.07	6401118030000000.0	3464458398.1225	2860637849.65	7592894850000000.0	2362057201.0	6269529000000000.0	1.6641e+22"
"1.0	58835.52	61124.0	57497.18	117000000000.0	3461618413.6703997	3596262324.48	3382876483.8336	6883755840000000.0	3736143376.0	3514457630.32	7151508000000000.0	3305925707.9524	6727170060000000.0	1.3689e+22"
"1.0	59009.07	59886.61	55743.77	111000000000.0	3482070342.2648997	3533853161.5527	3289388025.9939	6550006770000000.0	3586406057.2921	3338305413.9196997	6647413710000000.0	3107367893.8128996	6187558470000000.0	1.2321e+22"
"1.0	57010.27	61538.18	56164.95	103000000000.0	3250170885.4728994	3508308257.1085997	3201978964.0364995	5872057810000000.0	3786947597.7124	3456288802.791	6338432540000000.0	3154501608.5024996	5784989850000000.0	1.0609e+22"
"1.0	60804.79	61926.87	59115.99	97205763558.0	3697222486.9441	3765450325.7073	3594535357.5921	5910576039933843.0	3834937227.9969006	3660868227.6513	6019648683107004.0	3494700273.6801	5746414946437092.0	9.4489604688938e+21"
"1.0	60301.95	61013.43	58911.24	89207541748.0	3636325173.8025	3679228805.1885	3552462648.9179997	5379388722110808.0	3722638640.3649	3594376817.9532	5442858103913676.0	3470534198.3375998	5255326901726447.0	7.957985504721162e+21"
"1.0	59828.36	62841.88	59828.36	90409225214.0	3579432660.2896	3759726619.7167997	3579432660.2896	5409035673424269.0	3949101881.9343996	3759726619.7167997	5681485681791162.0	3579432660.2896	5409035673424269.0	8.173828003795773e+21"
"1.0	61792.25	62015.52	58749.41	97385529641.0	3818282160.0625	3832078515.72	3630258230.0725	6017670993959082.0	3845924720.8703995	3643375210.8432	6039414261162028.0	3451493175.3481	5721342408946262.0	9.48394138345809e+21"
"1.0	60582.62	63618.47	59591.55	97949128144.0	3670253846.0644	3854173592.9914002	3610212228.8610005	5934014809679258.0	4047309725.1409	3791123235.9285	6231373670355220.0	3551152831.4025	5836940367249583.0	9.594031704169733e+21"
"1.0	62554.65	66718.65	62404.31	103000000000.0	3913084236.6225004	4173561799.2225	3903679770.5415	6443128950000000.0	4451378257.822499	4163531317.3814993	6872020949999999.0	3894297906.5761	6427643930000000.0	1.0609e+22"
"1.0	66218.93	66615.98	64744.52	66012729214.0	4384946690.344899	4411238916.501399	4287312837.7635994	4371292294930820.5	4437688791.360399	4313019649.4296	4397502649065239.5	4191852870.0304	4273962466850407.0	4.357680418280889e+21"
"1.0	65532.43	70822.72	64735.27	80134491885.0	4294499381.7049003	4641184940.8096	4242259549.8061	5251407980039331.0	5015857668.1984005	4584727901.3344	5675342681113627.0	4190655181.9728994	5187527968488284.0	6.421536789667131e+21"
"1.0	70532.61	72546.87	68915.23	85968905096.0	4974849073.4121	5116920088.430699	4860771040.6503	6063611255263181.0	5263048346.7969	4999584231.830099	6236774982041849.0	4749308925.952899	5924566867539012.0	7.390652643405055e+21"
"1.0	70733.3	73588.1	70233.78	65395680020.0	5003199728.89	5205129153.7300005	4967867030.874001	4625652253558666.0	5415208461.610001	5168370426.018001	4812343840879762.0	4932783853.0884	4592985803475076.0	4.2765949652782274e+21"
"1.0	72496.48	72516.46	61916.45	116000000000.0	5255739612.390399	5257188092.060801	4488724679.096	8409591680000000.0	5258636970.931601	4489961769.767	8411909360000001.0	3833646780.6024995	7182308200000000.0	1.3456e+22"
"1.0	68360.27	68360.27	57144.0	134000000000.0	4673126514.4729	4673126514.4729	3906379268.88	9160276180000000.0	4673126514.4729	3906379268.88	9160276180000000.0	3265436736.0	7657296000000000.0	1.7956e+22"
"1.0	61507.21	64520.53	59430.23	79701250480.0	3783136881.9841	3968477788.0213	3655387636.9583	4902201550535961.0	4162898791.4809	3834469937.6219	5142366922632354.0	3531952237.8529005	4736663647314011.0	6.352289328075701e+21"
"1.0	62200.23	64832.52	59404.52	68754963834.0	3868868612.0529003	4032597655.4796	3694974807.0396	4276574564116482.0	4203255649.5504	3851344730.9904	4457557567867081.5	3528896996.4303994	4084355624176129.5	4.727245051814648e+21"
"1.0	59513.77	61433.89	56119.04	447000000000.0	3541888819.6129	3656162399.6653	3339855639.1808	2.660265519e+16	3774122840.5320997	3447610930.2656	2.746094883e+16	3149346650.5216002	2.508521088e+16	1.99809e+23"
"1.0	59034.85	61460.67	57659.61	58477231516.0	3485113514.5225	3628321434.3494997	3403926427.4084997	3452194590962332.5	3777413956.8489	3543798262.5387	3594049828718475.5	3324630625.3521	3371774363092269.0	3.4195866057758637e+21"
"1.0	58837.78	59503.18	55077.28	67858612442.0	3461884355.3283997	3501035014.1404	3240624883.6384	3992650109967658.5	3540628430.1124	3277273305.7504	4037803230686565.5	3033506772.1984	3737467797879517.5	4.6047912825535574e+21"
"1.0	57339.79	62941.78	57279.02	68124800841.0	3287851517.2441	3609068447.4262	3284366978.2058	3906261774014763.5	3961667669.5684	3605243475.4556	4287896227078037.0	3280886132.1603994	3902121829867655.5	4.6409884896259143e+21"
"1.0	62715.41	63379.47	59599.26	60061230632.0	3933222651.4681005	3974869446.6327004	3737792026.5966005	3766764704190439.5	4016957217.4809003	3777369511.1922	3806648965003925.0	3552071792.5476003	3579604900356532.5	3.607351425030295e+21"
"1.0	61179.43	66355.61	60996.54	67455516449.0	3742922655.1249	4059598397.1023	3731733549.1722	4126890046705444.0	4403066978.4721	4047462619.5894003	4476051941838429.0	3720577891.9716	4114553107302086.5	4.5502466994013093e+21"
"1.0	64035.25	65472.57	60374.18	66369604078.0	4100513242.5625	4192552388.0925	3866075709.845	4249994189535749.5	4286657422.4049	3952852726.2426	4345388548869140.5	3645041610.6724	4007010423133906.0	4.404924345470474e+21"
"1.0	61530.09	62554.8	59059.33	61531736668.0	3785951975.4080997	3849002473.932	3633925890.2397	3786053295038340.0	3913103003.0400004	3694444576.2840004	3849105480919406.5	3488004460.0489	3634023141348512.5	3.786154617380096e+21"
"1.0	61877.57	62191.38	59800.15	43483998357.0	3828833669.1049	3848251469.3466	3700287967.6355	2690684152215152.5	3867767746.3043995	3719053852.707	2704329865739562.5	3576057940.0225	2600349624348353.5	1.8908581131115786e+21"
"1.0	61902.19	64908.73	61902.19	54491238686.0	3831881126.7961	4017992537.1187005	3831881126.7961	3373127010476122.5	4213143230.2129006	4017992537.1187005	3536957099235129.0	3831881126.7961	3373127010476122.5	2.969295093534623e+21"
"1.0	64643.14	66221.77	62743.53	61519046789.0	4178735549.0596	4280783149.1578	4055938793.8842	3976784354247877.5	4385322821.9329	4154987612.6481004	4073900167080397.0	3936750556.8609	3859922157777025.0	3.7845931178271714e+21"
"1.0	66171.88	69333.05	65842.58	64385893801.0	4378717702.734401	4587898264.634001	4356927302.6504	4260535638292516.0	4807071822.302501	4565066891.269	4464070394199423.0	4335245341.0564	4239333363463846.5	4.14554332055365e+21"
"1.0	69332.91	72341.11	67549.13	72315613285.0	4807052409.068101	5015619668.9301	4683377750.8683	5013851907483710.0	5233236196.0321	4886579043.734301	5231391735367646.0	4562884963.756901	4884856762818192.0	5.229547924785669e+21"
"1.0	70633.93	72790.13	68631.52	71169242207.0	4989152067.244899	5141452947.1109	4847713979.473599	5026963272202283.0	5298403025.416901	4995697262.8976	5180418392249017.0	4710285537.510401	4884453269914565.0	5.06506103631863e+21"
"1.0	72484.1	72659.03	69372.55	69477382762.0	5253944752.81	5266624396.423	5028406851.455001	5036005559859085.0	5279334640.5409	5040542191.6265	5048159238425641.0	4812550693.502501	4819823209525983.0	4.827106715457455e+21"
"1.0	71540.16	76956.79	70137.54	75691679676.0	5117994492.825601	5505501069.686399	5017650833.6064	5414994874689788.0	5922347527.104099	5397559936.896599	5824988697573200.0	4919274517.251599	5308828210942637.0	5.729230372174191e+21"
"1.0	76379.48	76849.56	73947.62	54743072229.0	5833824965.070399	5869729431.028799	5648080762.8376	4181247390453460.5	5905854872.1936	5682842060.047199	4206981013846869.0	5468250503.664399	4048119902822644.5	2.996803957069511e+21"
"1.0	73904.12	75532.45	69073.73	82877425555.0	5461818952.9744	5582159248.693999	5104833230.767599	6124983203507786.0	5705151003.0025	5217308057.5385	6259935001861760.0	4771180176.1129	5724652915881170.0	6.868667666624567e+21"
"1.0	69677.58	70708.83	66827.3	74348765639.0	4854965154.656401	4926820159.031401	4656364541.934	5180442065712674.0	4999738639.968901	4725280195.059	5257114230277892.0	4465888025.29	4968527265987145.0	5.527738952042947e+21"
"1.0	70710.37	73139.73	67991.52	74650589489.0	4999956425.5369	5171737370.000099	4807705536.0624	5278570803485301.0	5349420104.472899	4972881415.0896	5459923959566298.0	4622846791.9104	5075607048253134.0	5.572710511055197e+21"
"1.0	72959.28	74799.64	67510.17	69657744262.0	5323056538.1184	5457327878.6592	4925493395.8776	5082178867779651.0	5594986144.1296	5049736412.338799	5210374194009666.0	4557623053.4289	4702606156944144.0	4.852201335670194e+21"
"1.0	72287.3	74398.55	70790.18	61452845363.0	5225453741.29	5378070303.415	5117230978.714	4442260268608790.0	5535144242.1025	5266686746.238999	4572002588381424.0	5011249584.432399	4350257984758935.0	3.7764522032087905e+21"
"1.0	73061.57	75189.61	72912.56	63078420887.0	5337993010.864901	5493470954.287701	5327106106.3192005	4608608463125013.0	5653477451.9521	5482266950.5016	4742841865909384.0	5316241405.7536	4599209147628641.0	3.978887181597518e+21"
"1.0	73033.58	73607.2	70178.12	65054919294.0	5333903807.616401	5375797329.776	5125359341.2696	4751193652651893.0	5418019891.839999	5165614914.464	4788510455457317.0	4924968526.7344	4565431932804647.0	4.2321425243488534e+21"
"1.0	72036.5	73010.12	67985.23	70772492024.0	5189257332.25	5259393509.38	4897418020.8949995	5098202621686876.0	5330477622.414399	4963609800.527599	5167108135371283.0	4621991498.1529	4811484147924805.0	5.008745627287144e+21"
"1.0	68255.96	70318.27	67118.07	71053388158.0	4658876075.521601	4799641024.389201	4581208301.197201	4849817219976922.0	4944659095.792901	4719626568.138901	4996351332909047.0	4504835320.524901	4768966280125816.0	5.048583968731414e+21"
"1.0	68882.15	72027.77	66078.16	88776672481.0	4744750588.622499	4961427657.3055	4551605728.844	6115128070337114.0	5187999651.1729	4759462510.503201	6394385746826798.0	4366323228.9856	5866199168467115.0	7.881297576798743e+21"
"1.0	66332.56	67127.58	64011.23	85697104132.0	4400008516.1536	4452744228.0048	4246028754.6488	5684508301662138.0	4506111996.656401	4296918962.7234	5752639213389161.0	4097437566.1129003	5485577042927403.0	7.343993656610851e+21"
"1.0	65133.77	69541.94	65003.77	71452584699.0	4242407994.4128995	4529528725.3138	4233940604.3128996	4653976217690185.0	4836081418.9636	4520488273.1138	4968951357982776.0	4225490114.2128997	4644687381679315.0	5.105471860167769e+21"
"1.0	69542.26	71346.66	68413.87	59614926392.0	4836125925.907599	4961607979.8516	4757655135.146199	4145756711033325.5	5090345893.155601	4881101122.1742	4253325884215051.0	4680457608.3769	4078487824241857.0	3.5539394487235783e+21"
"1.0	70598.4	71385.88	69229.9	60015851041.0	4984134082.559999	5039728910.592	4887520172.159999	4237023058132934.0	5095943863.374401	4942037333.812	4284284340510701.5	4792779054.009999	4154891365983325.5	3.6019023761755005e+21"
"1.0	70413.12	73440.74	69597.1	72556664754.0	4958007468.134399	5171191638.5088	4900548953.952	5108941142123172.0	5393542291.747601	5111262525.854001	5328615151465678.0	4843756328.410001	5049733452550614.0	5.264469600224346e+21"
"1.0	72713.48	75013.95	72061.38	68681497760.0	5287250173.7104	5454525353.046	5239833713.4024	4994070713741805.0	5627092694.6025	5405608756.251	5152070438893752.0	5192842487.5044	4949283509052509.0	4.717148134556885e+21"
"1.0	74381.8	75561.99	72744.52	82324821486.0	5532652171.240001	5620436827.782001	5410868337.736	6123468406807355.0	5709614332.7601	5496720692.794801	6220627337876918.0	5291765190.0304	5988679623084757.0	6.777376232701767e+21"
"1.0	74039.34	74954.75	73688.16	77385550185.0	5481823867.635599	5549600219.865	5455822732.2144	5729575061234278.0	5618214547.5625	5523277610.76	5800414567729129.0	5429944924.1856	5702398803720310.0	5.988523377435154e+21"
"1.0	74160.23	75536.78	73795.59	73850284730.0	5499739713.6529	5601824978.259399	5472697927.385699	5476754101142288.0	5705805132.7684	5574281246.8001995	5578412710587369.0	5445789103.448099	5449825333318340.0	5.453864554702071e+21"
"1.0	74692.24	75588.66	72436.89	74998990688.0	5578930716.217601	5645886333.998401	5410473572.733601	5601842612225862.0	5713645520.5956	5475407449.6674	5669073207458398.0	5247103032.8721	5432693638577680.0	5.62484860421871e+21"
"1.0	72438.09	74084.04	71889.61	63764617037.0	5247276882.8481	5366506357.083599	5207546039.2449	4618987067741739.0	5488444982.721599	5325872742.8244	4723940439153789.0	5168116025.9521	4584013450589286.0	4.065926385875271e+21"
"1.0	73830.34	74959.83	72600.28	76006802351.0	5450919104.515599	5534309735.2422	5360103356.495199	5611608059887129.0	5618976113.628901	5442104646.7524	5697456983074560.0	5270800656.0784	5518115132587258.0	5.777034003623979e+21"
"1.0	74085.74	74478.25	72337.81	83044849885.0	5488696871.347601	5517776265.155001	5359200183.8294	6152439156919140.0	5547009723.0625	5387593497.6325	6185035090947501.0	5232758755.5961	6007282572459652.0	6.896447092422184e+21"
"1.0	73149.17	73900.93	70230.66	95430332736.0	5350801071.6889	5405791691.7281	5137314487.5522	6980649632462229.0	5461347454.864899	5190111088.5138	7052390339399844.0	4932345604.035601	6702135252068886.0	9.106948406103674e+21"
"1.0	70772.84	73292.41	70487.05	66652885189.0	5008794881.6656	5187112006.1444	4988568711.722	4717213979019467.0	5371777363.608101	5166165768.290501	4885150588955116.0	4968424217.7025	4698165250961303.0	4.4426071040180156e+21"
"1.0	73277.12	74058.05	72805.54	58457110099.0	5369536315.494399	5426760616.816	5334980291.2448	4283568671577634.5	5484594769.802501	5391836321.597	4329219582567247.0	5300646654.691599	4256001467597148.0	3.4172337211266077e+21"
"1.0	72989.65	76777.21	72720.18	72970474029.0	5327489007.122499	5603941685.8765	5307820486.136999	5326089359710799.0	5894739975.384101	5583252531.0978	5602469408324080.0	5288224579.232399	5306426006074205.0	5.324690080016963e+21"
"1.0	74984.93	76168.13	74287.74	58009982597.0	5622739727.104899	5711461896.2809	5570460983.7582	4349874484337263.0	5801584027.6969	5658358237.726201	4418511895746034.0	5518668314.307601	4309430504570461.0	3.365158080904243e+21"
"1.0	75427.54	76935.65	74704.84	65111759443.0	5689313790.451599	5803066817.800999	5634802307.293599	4911219839857260.0	5919094240.922499	5747465423.546	5009415535390843.0	5580813119.425599	4864163571307804.0	4.2395412177630994e+21"
"1.0	75239.11	79895.73	75245.16	87720760870.0	5660923673.5921	6011283618.000299	5661378870.207601	6600031976381626.0	6383327672.2329	6011766987.1668	7008514225864085.0	5661834103.4256	6600562686984890.0	7.694931887611723e+21"
"1.0	79623.85	81445.67	77085.69	96948328929.0	6339957488.822501	6485017811.229501	6137859417.706501	7719399200393357.0	6633397161.748899	6278295669.4623	7896021605002787.0	5942203602.7761	7473328829838926.0	9.398978482125578e+21"
"1.0	78952.8	80052.29	77726.05	76477329164.0	6233544627.84	6320352441.912	6136689280.440001	6038099274019459.0	6408369134.244099	6222148295.1545	6122185332661985.0	6041338848.602501	5944280710467522.0	5.848781876058805e+21"
"1.0	79368.23	79831.47	75262.2	105000000000.0	6299315933.332899	6336082472.1981	5973427599.905999	8333664150000000.0	6373063602.3609	6008292061.434	8382304350000000.0	5664398748.839999	7902531000000000.0	1.1025e+22"
"1.0	76964.7	78268.41	75503.0	82729666943.0	5923565046.089999	6023904695.127	5811065744.099999	6367263997367912.0	6125944003.928101	5909499760.2300005	6475119491458171.0	5700703009.0	6246338043197329.0	6.844197792499707e+21"
"1.0	75928.95	76373.72	66081.83	122000000000.0	5765205448.1025	5798976367.194	5017523965.9785	9263331900000000.0	5832945106.6384	5046915181.5076	9317593840000000.0	4366808256.1489	8061983260000000.0	1.4884e+22"
"1.0	70344.11	71803.61	68107.27	81836928952.0	4948293811.692101	5050961040.2371	4790945292.6797	5756745932261673.0	5155758409.0321	4890347853.2447	5876186930067117.0	4638600226.8529005	5573689816104681.0	6.697282940294696e+21"
"1.0	71509.3	71556.76	71132.08	84956340224.0	5113579986.490001	5116973817.868	5086605248.344	6075168419980083.0	5120369901.697599	5089981176.8608	6079200447887114.0	5059772805.1264	6043121189320786.0	7.21757974425604e+21"
